,Include?,LoanID,LD LoanID,Loan Category,Product Type,Original Loan Amount,Loan Product,Loan Type,Deferred Loan,Number of Deferred Periods,Number of Interest Only Periods,Loan Term (Months),Interest Rate,APR,Credit Application Date,Origination Date,Funding Date,First Payment Date,Completion Certificate Date,Recurring Date of Monthly Payments,Maturity Date,Initial Monthly Payment,Current Monthly Payment,Purchase Date,Reference Purchase Percentage,Actual Purchase Percentage,Unpaid Principal Balance at Purchase Date, Discounted Principal Purchased ,Unpaid Accrued Interest Due to Seller,Total Purchase Amount,ACH Enrolled Flag,Borrower Bank,Target Balance Date, Target Principal Balance ,Estimated Re-Amortized Monthly Payment,State,Zip,Borrower Number of 1x30 Mortgage Lates in Past 12 Months,Co-Borrower Number of 1x30 Mortgage Lates in Past 12 Months,1x30 Mortgage Late in Past 12 Months?,Equifax AVM,Total Mortgage Balance,Is Equifax AVM > Total Mortgage Balance?,Borrower FICO,Co-Borrower FICO,Qualifying FICO,Borrower Stated Individual Monthly Income,Borrower Modeled Income,Borrower Income Variance,Is Borrower Stated Validated?,Borrower Verified Income,Borrower Income Used to Qualify,Co-Borrower Stated Individual Monthly Income,Co-Borrower Modeled Income,Co-Borrower Income Variance,Is Co-Borrower Stated Validated?,Co-Borrower Verified Income,Co-Borrower Income Used to Qualify,Total Monthly Income Used to Qualify,Borrower Monthly Debt Obligations,Co-Borrower Monthly Debt Obligations,Duplicate Account Balance,Total Monthly Debts,Qualifying DTI,Installer,Installation Date,PTO Date,Module Manufacturer,Inverter Manufacturer,Battery Manufacturer,System Size (kW),State UCC Lien Filing Reference Number,State UCC Lien Filing Current Status,County Fixture Lien Filing Reference Number,County Fixture Lien Filing Current Status,Borrower Months since most recent bankruptcy,Borrower Months since most recent foreclosure,Co-Borrower Months since most recent bankruptcy,Co-Borrower Months since most recent foreclosure,Bankruptcy in prior 4 years?,Foreclosure in prior 4 years?,Property Ownership Verified,Property Type Valid,Days from Credit Approval to Origination Date,Current Outstanding Principal,EnvelopeID,HE$,HE%,Late PTI,Borrower Any Mortgage Delinquencies Last 24M,CoBorrower Any Mortgage Delinquencies Last 24M,CU DTI,AC Manufacturer,Furnace Manufacturer,AFUE Rating,SEER Rating,Roof Type,Window Type,Window Manufacturer,Door Type,Doors Manufacturer,Siding Type,Geo Thermal Heat Pump Manufacturer,Whole House Fan Manufacturer,Water Heater Manufacturer,Generator Manufacturer,Approx Number of Squares,Approx Sq Ft of Turf,HVAC Type,HVAC-AC Manufacturer,HVAC-Furnace Manufacturer,PeGu,DPD,Defaulted,Modification Flag,Remaining Term,Days Since Funding,Days from Funding to PTO,Loan Age,# Remaining Pmts,Installer Purchase Bal,Installer Rank,WH Payment Date,Months since first WH Pmt,BK Flag,BOP Loan Balance,EOP Loan Balance,New Purchases,Purch Amount New,,Criteria (l),TRUE,TRUE,,Criteria (m),TRUE,TRUE,TRUE,TRUE,,Criteria (s),TRUE,,Criteria (bb),TRUE,,Criteria (cc),TRUE,,Criteria (ff),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Criteria (hh),TRUE,,Criteria (jj),TRUE,,Criteria (ll),TRUE,,Eligible Loan?,Ineligible Balance,Eligible Balance,,FICO < 730?,,Balance O/S > 45k?,,FICO < 735?,,DQ Loan?,,O/S Bal CHF,CHF Limit,1% Class A + B Commitment,Minimum of (i) and (ii),Excess,,FICO <= 669,,FICO <= 699,,FICO <= 759,,Sum of Sqaures
,1,21-15-067984,2115067984,Energy,Solar,"32,658",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/12/21,11/2/21,12/6/21,2/6/22,NULL,6,12/6/46,103.8 ,103.8 ,12/22/21,79.75%,78.55%,"32,657.8","25,652.7",26.2,"25,678.9",TRUE,Bank of America,6/6/23," $ 23,366.97 ",141.5, CA ,,0,NULL,FALSE,"$802,100.00","$594,817.00",TRUE,809,NULL,809," $ 10,416.67 "," $ 6,083.33 ",-41.60%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$6,083.33","$3,009.00",NULL,NULL,"$3,009.00", NULL , RegalSolarElectric ,12/2/2021,NULL, Hanwha Q-Cells , Solaredge , NULL ,  $6.72 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,21,"32,658",30c0424a-65ed-4a33-899d-2b5681df9705,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,56,0,1,300," 59,514 ",#N/A,1/31/2022,0,FALSE,0,32657.75,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"32,657.8",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,066,528,635.1"
,1,21-15-068487,2115068487,Energy,Solar,"46,856",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/15/21,10/15/21,12/7/21,2/7/22,NULL,7,12/7/46,148.9 ,148.9 ,12/22/21,79.75%,78.55%,"46,855.6","36,805.1",35.1,"36,840.2",TRUE,Wells Fargo,6/7/23," $ 33,525.67 ",203.1, CO ,,0,NULL,FALSE,"$656,700.00","$359,647.00",TRUE,829,NULL,829," $ 12,916.67 "," $ 16,583.33 ",28.39%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$16,583.33","$2,860.00",NULL,NULL,"$2,860.00", NULL , FluentSolar ,12/3/2021,NULL, Silfab , Solaredge , NULL ,  $9.12 ,20212121632,Recorded,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"46,856",f67460ea-f0ab-4695-a73a-b19d4321eec1,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 46,856 ",#N/A,1/31/2022,0,FALSE,0,46855.62,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"46,855.6",,0,,1,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,195,449,125.6"
,1,21-15-068993,2115068993,Energy,Solar,"32,670",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/19/21,10/20/21,12/13/21,2/13/22,NULL,13,12/13/46,103.9 ,103.9 ,12/22/21,79.75%,78.55%,"32,670.0","25,662.3",14.0,"25,676.3",TRUE,Additional Financial,6/13/23," $ 23,375.71 ",141.6, FL ,,0,NULL,FALSE,NULL,"$28,760.00",TRUE,849,NULL,849," $ 5,000.00 "," $ 3,666.67 ",-26.67%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$3,666.67","$1,174.00",NULL,NULL,"$1,174.00", NULL , AllGoodEnergy ,12/9/2021,NULL, Trina , Solaredge , NULL ,  $5.94 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,1,"32,670",9f813af2-66a6-4619-a1f4-dd31db92c7b5,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,49,0,1,300," 164,611 ",#N/A,1/31/2022,0,FALSE,0,32670,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"32,670.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,067,328,900.0"
,1,21-15-069273,2115069273,Energy,Solar,"17,575",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/21/21,10/21/21,12/3/21,2/3/22,NULL,3,12/3/46,55.9 ,55.9 ,12/22/21,79.75%,78.55%,"17,575.0","13,805.2",16.9,"13,822.1",TRUE,Bank of America,6/3/23," $ 12,575.04 ",76.2, VA ,,0,NULL,FALSE,"$167,800.00","$97,313.00",TRUE,764,NULL,764," $ 3,250.00 "," $ 3,833.33 ",17.95%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$3,833.33","$1,727.00",NULL,NULL,"$1,727.00", NULL , Ion ,12/1/2021,NULL, Silfab , Enphase , NULL ,  $3.70 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"17,575",d1f8926a-bb1d-4a4f-8158-be962d8db049,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,59,0,1,300," 349,749 ",#N/A,1/31/2022,0,FALSE,0,17575,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"17,575.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"308,880,625.0"
,1,21-15-070476,2115070476,Energy,Solar+Storage,"63,957",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,11/1/21,11/1/21,12/3/21,2/3/22,NULL,3,12/3/46,228.7 ,228.7 ,12/22/21,85.22%,84.02%,"63,957.0","53,736.7",92.5,"53,829.2",TRUE,Citizens,6/3/23," $ 46,290.80 ",310.9, OH ,,0,0,FALSE,"$347,000.00","$223,344.00",TRUE,637,689,689," $ 6,250.00 "," $ 8,500.00 ",36.00%,TRUE,NULL,Stated,"$3,333.33","$6,916.67",$1.08, TRUE ,NULL,Stated,"$9,583.33","$3,110.00","$2,717.00","$2,272.00","$3,555.00",  37.1% , PowerHome ,12/1/2021,NULL, Silfab , Generac , Generac ,  $6.66 ,OH00258601135,Recorded,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"63,957",2d6c8731-2112-4da9-bde6-e3b2ecd89692,2500,3.90%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,59,0,1,300," 340,149 ",#N/A,1/31/2022,0,FALSE,0,63957,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"63,957.0",,1,,1,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"4,090,497,849.0"
,1,21-16-051721,2116051721,Energy,Solar,"28,942",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,11/30/21,7/13/21,12/7/21,2/7/22,NULL,7,12/7/46,103.5 ,103.5 ,12/22/21,85.22%,84.02%,"28,942.0","24,317.1",32.6,"24,349.6",TRUE,Bank of America ,6/7/23," $ 20,947.67 ",140.7, OK ,,0,0,FALSE,"$138,400.00",$0.00,TRUE,782,643,782," $ 2,000.00 "," $ 5,666.67 ",183.33%,FALSE,NULL,Modeled,"$2,416.67","$4,000.00",$0.66, NULL ,NULL,Modeled,"$9,666.67",$25.00,$442.00,NULL,$467.00, NULL , SunproSolar ,12/2/2021,NULL, LG Electronics , Enphase , NULL ,  $4.75 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,41,"28,942",c13e1be5-70f8-4959-8b2b-622a5e2a6b44,3500,12.10%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,0,1,300," 365,443 ",#N/A,1/31/2022,0,FALSE,0,28942,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"28,942.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"837,639,364.0"
,1,21-16-060807,2116060807,Energy,Solar,"34,710",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,8/14/21,8/14/21,12/2/21,2/2/22,NULL,2,12/2/46,124.1 ,124.1 ,12/22/21,85.22%,84.02%,"34,709.9","29,163.2",53.0,"29,216.2",TRUE,Broadway Bank,6/2/23," $ 25,122.31 ",168.7, TX ,,0,NULL,FALSE,"$323,400.00","$154,174.00",TRUE,742,NULL,742," $ 4,416.67 "," $ 5,500.00 ",24.53%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$5,500.00","$2,981.00",NULL,NULL,"$2,981.00", NULL , SunRun ,10/20/2021,NULL, LONGi , Enphase , NULL ,  $8.88 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"34,710",740a024e-a546-4429-a5dd-39b9a28a1f8a,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,60,0,1,300," 1,094,044 ",#N/A,1/31/2022,0,FALSE,0,34709.88,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"34,709.9",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,204,775,769.6"
,1,21-16-062623,2116062623,Energy,Solar,"45,309",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,8/28/21,9/22/21,12/7/21,2/7/22,NULL,7,12/7/46,144.0 ,144.0 ,12/22/21,79.75%,78.55%,"45,309.0","35,590.2",33.9,"35,624.1",TRUE,ABNB Federal Credit Union,6/7/23," $ 32,418.95 ",196.4, VA ,,0,NULL,FALSE,"$348,000.00","$254,889.00",TRUE,707,NULL,707," $ 8,129.75 "," $ 3,416.67 ",-57.97%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$3,416.67","$3,263.00",NULL,NULL,"$3,263.00", NULL , Ion ,12/5/2021,12/21/2021, Silfab , Enphase , NULL ,  $6.66 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,25,"45,309",4b9af71d-9ed5-46e7-b23c-a636a3593184,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,55,14,1,300," 349,749 ",#N/A,1/31/2022,0,FALSE,0,45309,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"45,309.0",,1,,1,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,052,905,481.0"
,1,21-16-066563,2116066563,Energy,Solar,"45,023",300-1.49%,STANDARD_SOLAR,FALSE,1,NA,300,1.49%,1.49%,9/30/21,9/30/21,12/6/21,2/6/22,NULL,6,12/6/46,134.7 ,134.7 ,12/22/21,77.10%,75.90%,"45,023.4","34,172.8",27.0,"34,199.8",TRUE,First Republic Bank,6/6/23," $ 32,021.93 ",183.9, CA ,,0,NULL,FALSE,"$1,470,200.00","$648,674.00",TRUE,807,NULL,807," $ 12,500.00 "," $ 12,916.67 ",3.33%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$12,916.67","$2,685.00",NULL,NULL,"$2,685.00", NULL , TitanSolarPower ,12/3/2021,NULL, Titan Solar , Solaredge , NULL ,  $9.62 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"45,023",d725bb96-2958-476e-8d6a-c9d25c8e8100,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,56,0,1,300," 1,763,885 ",#N/A,1/31/2022,0,FALSE,0,45023.4,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"45,023.4",,0,,1,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"2,027,106,547.6"
,1,21-16-066670,2116066670,Energy,Solar,"32,924",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,10/1/21,10/24/21,11/30/21,2/1/22,NULL,1,12/1/46,117.8 ,117.8 ,12/22/21,85.22%,84.02%,"32,924.0","27,662.7",55.7,"27,718.4",TRUE,mountain america credit union,6/1/23," $ 23,832.25 ",160.1, UT ,,0,NULL,FALSE,"$551,400.00","$492,203.00",TRUE,776,NULL,776," $ 6,416.67 "," $ 12,166.67 ",89.61%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$12,166.67","$2,931.00",NULL,NULL,"$2,931.00", NULL , BrightPlanet ,11/14/2021,NULL, Hanwha Q-Cells , Solaredge , NULL ,  $5.04 ,211203825128-1,Recorded,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,23,"32,924",e1a18c4f-4c76-44ca-8f3d-8faa5aa8a5b3,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,62,0,1,300," 133,651 ",#N/A,1/31/2022,0,FALSE,0,32924,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"32,924.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,083,989,776.0"
,1,21-16-066937,2116066937,Energy,Solar,"42,128",300-1.99%,STANDARD_SOLAR,FALSE,1,NA,300,1.99%,1.99%,10/4/21,10/4/21,12/1/21,2/1/22,NULL,1,12/1/46,133.9 ,133.9 ,12/22/21,79.75%,78.55%,"42,127.7","33,091.3",45.1,"33,136.4",TRUE,Chase,6/1/23," $ 30,142.69 ",182.6, CA ,,0,NULL,FALSE,"$1,001,500.00","$668,212.00",TRUE,712,NULL,712," $ 10,833.33 "," $ 19,000.00 ",75.38%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$19,000.00","$6,962.00",NULL,NULL,"$6,962.00", NULL , LiftEnergy ,11/1/2021,NULL, Canadian Solar , Enphase , NULL ,  $7.90 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"42,128",7fb9e63d-592b-41bf-b792-af31e531b0ae,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,61,0,1,300," 129,619 ",#N/A,1/31/2022,0,FALSE,0,42127.72,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"42,127.7",,1,,0,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,774,744,792.4"
,1,21-16-068662,2116068662,Energy,Solar,"25,467",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,10/18/21,10/18/21,12/1/21,2/1/22,NULL,1,12/1/46,91.1 ,91.1 ,12/22/21,85.22%,84.02%,"25,467.0","21,397.4",40.9,"21,438.3",TRUE,Valley Strong,6/1/23," $ 18,432.43 ",123.8, CA ,,0,NULL,FALSE,"$193,200.00","$163,235.00",TRUE,786,NULL,786," $ 2,000.00 "," $ 4,750.00 ",137.50%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$4,750.00","$2,288.00",NULL,NULL,"$2,288.00", NULL , BrightPlanet ,11/7/2021,NULL, LONGi , Solaredge , NULL ,  $5.33 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"25,467",6ba856ce-4f68-4799-9c23-dc9f5bf95b1a,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,61,0,1,300," 133,651 ",#N/A,1/31/2022,0,FALSE,0,25467,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"25,467.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"648,568,089.0"
,1,21-16-069597,2116069597,Energy,Solar,"61,586",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,10/25/21,10/25/21,12/2/21,2/2/22,NULL,2,12/2/46,220.2 ,220.2 ,12/22/21,85.22%,84.02%,"61,586.0","51,744.6",94.1,"51,838.6",TRUE,Regions Bank,6/2/23," $ 44,574.74 ",299.4, AR ,,0,NULL,FALSE,"$250,600.00","$225,655.00",TRUE,682,NULL,682," $ 9,166.67 "," $ 11,750.00 ",28.18%,TRUE,NULL,Stated,NULL,NULL,NULL, NULL ,NULL,NULL,"$9,166.67","$1,863.00",NULL,NULL,"$1,863.00",  20.3% , SunproSolar ,11/29/2021,NULL, LG Electronics , Enphase , NULL ,  $14.25 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"61,586",e54d7957-4a4b-4daf-b850-5c59a38ddea0,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,60,0,1,300," 365,443 ",#N/A,1/31/2022,0,FALSE,0,61586,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"61,586.0",,1,,1,,1,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"3,792,835,396.0"
,1,21-16-072145,2116072145,Energy,Solar,"31,680",300-2.99%,STANDARD_SOLAR,FALSE,1,NA,300,2.99%,2.99%,11/15/21,11/15/21,12/2/21,2/2/22,NULL,2,12/2/46,113.3 ,113.3 ,12/22/21,85.22%,84.02%,"31,680.0","26,617.5",48.4,"26,665.9",TRUE,Morgan Stanley,6/2/23," $ 22,929.23 ",154.0, CA ,,0,NULL,FALSE,"$776,300.00",$0.00,TRUE,778,NULL,778," $ 5,000.00 "," $ 4,750.00 ",-5.00%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$4,750.00",$0.00,NULL,NULL,$0.00, NULL , BrightPlanet ,11/29/2021,NULL, Silfab , Solaredge , NULL ,  $5.76 ,NULL,Filed,NULL,Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"31,680",ca4b46d5-4360-47dc-a8c5-55192d8fd587,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,300,60,0,1,300," 133,651 ",#N/A,1/31/2022,0,FALSE,0,31680,0,0,,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"31,680.0",,0,,0,,0,,0,,#ERROR!,"1,500,000.0","2,400,000.0","1,500,000.0",0.0,,0,,0,,0,,"1,003,622,400.0"
,1,21-09-051076,2109051076,Energy,Solar,"16,398",120-2.99%,STANDARD_SOLAR,FALSE,1,NA,120,2.99%,2.99%,10/28/21,5/26/21,1/21/22,3/21/22,NULL,21,1/21/32,120.1 ,120.1 ,1/31/22,89.96%,88.97%,"16,398.1"," $ 14,589.35 ",13.6,"14,603.0",TRUE,Bank of Albuquerque,7/21/23," $ 10,803.14 ",167.5, NM , 87124 ,0,NULL,FALSE,"$431,700.00","$163,546.00",TRUE,843,NULL,843," $ 3,333.33 "," $ 5,583.33 ",67.50%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$5,583.33","$2,926.00",NULL,NULL,"$2,926.00", NULL , TitanSolarPower ,1/18/2022,NULL, Titan Solar , Solaredge , NULL ,  $4.07 ,NULL,Not Yet Filed,NULL,Not Yet Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,0,"16,398",bd9879cc-38c6-4e98-a361-43f58591bed5,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,119,10,0,0,119," 1,763,885 ",1,1/31/2022,0,FALSE,0,"16,398.1","16,398.1","14,603.0",,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"16,398.1",,,,,,,,,,,,,,,,,,,,,,
,1,21-07-072070,2107072070,Energy,Solar,"26,856",180-2.99%,STANDARD_SOLAR,FALSE,1,NA,180,2.99%,2.99%,11/13/21,12/8/21,1/21/22,3/21/22,NULL,21,1/21/37,140.2 ,140.2 ,1/31/22,87.48%,86.49%,"26,856.4"," $ 23,228.08 ",22.3,"23,250.4",FALSE,NULL,7/21/23," $ 18,671.89 ",192.7, CA ,"  $91,765.00 ",0,NULL,FALSE,"$802,900.00",$0.00,TRUE,832,NULL,832," $ 15,833.33 "," $ 4,500.00 ",-71.58%,FALSE,NULL,Modeled,NULL,NULL,NULL, NULL ,NULL,NULL,"$4,500.00",$35.00,NULL,NULL,$35.00, NULL , RegalSolarElectric ,1/18/2022,NULL, Hanwha Q-Cells , Solaredge , NULL ,  $7.04 ,NULL,Not Yet Filed,NULL,Not Yet Filed,NULL,NULL,NULL,NULL, FALSE ,FALSE,YES,YES,25,"26,856",841ef3c0-93b1-41ee-b32f-c91dc784d3fd,0,0.00%,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA, NA ,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,FALSE,179,10,0,0,179," 59,514 ",46,1/31/2022,0,FALSE,0,"26,856.4","26,856.4","23,250.4",,,0,,,,0,,0,0,,,0,,,0,,,0,,,0,0,0,0,0,0,,,0,,,0,,,0,,1,0.0,"26,856.4",,,,,,,,,,,,,,,,,,,,,,
